freq,station,start,end,days,language,pwr,az,transmitter_site,latitude,longitude
12160,SOH Xi Wang Zhi Sheng,20:50:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12160,KTWR GUAM Do You Know,12:00:00,12:15:00,1234567,Chinese,200,315,"GUM\
Merizo TXLatitude: 13°16'N\
Longitude: 144°40'E\
Bearing: 234°\
Distance: 18622km", 13°16'N, 144°40'E
12190,SOH Xi Wang Zhi Sheng,22:00:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12210,SOH Xi Wang Zhi Sheng,21:00:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12230,SOH Xi Wang Zhi Sheng,21:30:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12280,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12345,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12365,SOH Xi Wang Zhi Sheng,21:05:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12430,SOH Xi Wang Zhi Sheng,21:00:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12500,SOH Xi Wang Zhi Sheng,21:35:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12775,SOH Xi Wang Zhi Sheng,21:30:00,14:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12795,SOH Xi Wang Zhi Sheng,21:30:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12820,SOH Xi Wang Zhi Sheng,21:30:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12835,SOH Xi Wang Zhi Sheng,22:30:00,13:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12865,SOH Xi Wang Zhi Sheng,21:30:00,16:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12870,SOH Xi Wang Zhi Sheng,21:30:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12880,SOH Xi Wang Zhi Sheng,21:30:00,17:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
12920,SOH rely RFA,21:52:00,17:00:00,1234567,Chinese,1,ND,"TWN\
PingtungLatitude: 22°23'N\
Longitude: 120°37'E\
Bearing: 80°\
Distance: 18598km", 22°23'N, 120°37'E
12950,SOH Xi Wang Zhi Sheng,21:30:00,14:50:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13020,SOH Xi Wang Zhi Sheng,21:10:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13070,SOH Xi Wang Zhi Sheng,22:08:00,16:56:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13160,SOH Xi Wang Zhi Sheng,22:00:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13470,SOH Xi Wang Zhi Sheng,21:30:00,14:30:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13495,SOH Xi Wang Zhi Sheng,22:00:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13530,SOH Xi Wang Zhi Sheng,21:10:00,15:50:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13550,SOH Xi Wang Zhi Sheng,21:00:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13570,CHINA RADIO INTERNATIONAL,05:00:00,06:57:00,1234567,Chinese,500,354,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
13580,CHINA RADIO INTERNATIONAL,00:00:00,01:00:00,1234567,Chinese,500,215,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
13580,CHINA RADIO INTERNATIONAL,01:00:00,01:57:00,1234567,Chinese,500,215,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
13590,SOH Xi Wang Zhi Sheng,22:00:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13610,CHINA RADIO INTERNATIONAL,08:00:00,08:56:00,1234567,Chinese,500,73,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
13610,CNR 1 Voice of China,06:00:00,09:00:00,12.4567,Chinese,150,155,"CHN\
NanningLatitude: 22°47'N\
Longitude: 108°11'E\
Bearing: 80°\
Distance: 17320km", 22°47'N, 108°11'E
13610,CNR 1 Voice of China,09:00:00,13:00:00,1234567,Chinese,150,155,"CHN\
NanningLatitude: 22°47'N\
Longitude: 108°11'E\
Bearing: 80°\
Distance: 17320km", 22°47'N, 108°11'E
13610,CNR 1 Voice of China,23:00:00,06:00:00,1234567,Chinese,150,155,"CHN\
NanningLatitude: 22°47'N\
Longitude: 108°11'E\
Bearing: 80°\
Distance: 17320km", 22°47'N, 108°11'E
13630,SOH Xi Wang Zhi Sheng,21:10:00,13:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13630,CNR 2-CHINA BUSINESS RADIO,00:30:00,06:00:00,1234567,Chinese,100,142,"CHN\
NanningLatitude: 22°47'N\
Longitude: 108°11'E\
Bearing: 80°\
Distance: 17320km", 22°47'N, 108°11'E
13630,CNR 2-CHINA BUSINESS RADIO,06:00:00,09:00:00,..3.5..,Chinese,100,142,"CHN\
NanningLatitude: 22°47'N\
Longitude: 108°11'E\
Bearing: 80°\
Distance: 17320km", 22°47'N, 108°11'E
13630,CNR 2-CHINA BUSINESS RADIO,09:00:00,11:30:00,1234567,Chinese,100,142,"CHN\
NanningLatitude: 22°47'N\
Longitude: 108°11'E\
Bearing: 80°\
Distance: 17320km", 22°47'N, 108°11'E
13640,CHINA RADIO INTERNATIONAL,04:00:00,04:57:00,1234567,Chinese,100,209,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13640,SOH Xi Wang Zhi Sheng,23:00:00,16:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13650,CHINA RADIO INTERNATIONAL,08:00:00,09:57:00,1234567,Chinese,500,292,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
13650,Voice of Korea,03:00:00,03:57:00,1234567,Chinese,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
13650,Voice of Korea,06:00:00,06:57:00,1234567,Chinese,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
13655,CHINA RADIO INTERNATIONAL,23:58:00,04:00:00,1234567,Chinese,500,73,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
13655,CHINA RADIO INTERNATIONAL,06:00:00,06:57:00,1234567,Chinese,500,73,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
13670,PBS Xinjiang,08:00:00,09:00:00,1234567,Chinese,500,270,"TKS\
Urumqi HutubiLatitude: 44°08'N\
Longitude: 086°53'E\
Bearing: 47°\
Distance: 14969km", 44°08'N, 086°53'E
13670,SOH Xi Wang Zhi Sheng,21:00:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13680,SOH Xi Wang Zhi Sheng,21:30:00,13:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13690,R.ROMANIA INT. 1001 (Digital),13:30:00,13:57:00,1234567,Chinese,90,67,"ROU\
Snr Tiganesti E-safticaLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 42°\
Distance: 10289km", 44°44'N, 026°06'E
13700,CNR 13,09:00:00,10:00:00,1234567,Chinese,100,286,"CHN\
LingshiLatitude: 36°52'N\
Longitude: 111°55'E\
Bearing: 45°\
Distance: 17220km", 36°52'N, 111°55'E
13710,CNR 1 3F9 xHE AAC (Digital),06:00:00,07:00:00,1234567,Chinese,500,300,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16739km", 24°52'N, 102°29'E
13710,CNR 1 1 xHE AAC (Digital),09:00:00,12:00:00,1234567,Chinese,30,225,"CHN\
QiqiharLatitude: 47°20'N\
Longitude: 124°16'E\
Bearing: 14°\
Distance: 16938km", 47°20'N, 124°16'E
13720,CHINA RADIO INTERNATIONAL,11:58:00,13:00:00,1234567,Chinese,500,308,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13730,CNR 1 3F9 xHE AAC (Digital),01:00:00,02:00:00,1234567,Chinese,500,135,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16739km", 24°52'N, 102°29'E
13730,SOH Xi Wang Zhi Sheng,21:30:00,14:30:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13750,CHINA RADIO INTERNATIONAL,06:00:00,08:00:00,1234567,Chinese,500,177,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16739km", 24°52'N, 102°29'E
13775,SOH Xi Wang Zhi Sheng,21:30:00,14:20:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13780,CHINA RADIO INTERNATIONAL,09:00:00,10:57:00,1234567,Chinese,100,174,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13790,SOH Xi Wang Zhi Sheng,21:30:00,14:20:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13805,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13810,CHINA RADIO INTERNATIONAL,11:58:00,14:00:00,1234567,Chinese,100,239,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13810,CNR 1 2 (Digital),04:00:00,11:00:00,1234567,Chinese,30,32,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16738km", 24°52'N, 102°29'E
13825,CNR 1 3EA (Digital),00:53:00,09:00:00,1234567,Chinese,30,175,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
13830,VOICE OF AMERICA,09:00:00,11:00:00,1234567,Chinese,250,30,"THA\
Udon ThaniLatitude: 17°40'N\
Longitude: 103°12'E\
Bearing: 90°\
Distance: 16741km", 17°40'N, 103°12'E
13840,SOH Xi Wang Zhi Sheng,21:20:00,14:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13850,CHINA RADIO INTERNATIONAL,09:00:00,10:57:00,1234567,Chinese,500,193,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17342km", 39°44'N, 116°48'E
13850,CNR 1 1 xHE AAC (Digital),00:00:00,04:00:00,1234567,Chinese,30,225,"CHN\
QiqiharLatitude: 47°20'N\
Longitude: 124°16'E\
Bearing: 14°\
Distance: 16938km", 47°20'N, 124°16'E
13855,CHINA RADIO INTERNATIONAL,13:00:00,13:57:00,1234567,Chinese,500,308,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13870,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13890,SOH Xi Wang Zhi Sheng,22:00:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13920,SOH Xi Wang Zhi Sheng,22:13:00,14:20:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13960,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
13974,XINGXING GUANGBO DIANTAI 2,12:00:00,13:00:00,1234567,Chinese,10,ND,"TWN\
KuanyinLatitude: 25°02'N\
Longitude: 121°05'E\
Bearing: 68°\
Distance: 18592km", 25°02'N, 121°05'E
13980,SOH Xi Wang Zhi Sheng,23:00:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14370,SOH Xi Wang Zhi Sheng,23:00:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14430,SOH rely RFA,21:10:00,17:00:00,1234567,Chinese,1,ND,"TWN\
PingtungLatitude: 22°23'N\
Longitude: 120°37'E\
Bearing: 80°\
Distance: 18598km", 22°23'N, 120°37'E
14500,SOH Xi Wang Zhi Sheng,22:00:00,16:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14560,SOH Xi Wang Zhi Sheng,22:00:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14580,SOH Xi Wang Zhi Sheng,22:00:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14635,SOH Xi Wang Zhi Sheng,22:00:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14690,SOH Xi Wang Zhi Sheng,22:00:00,15:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14725,SOH Xi Wang Zhi Sheng,22:00:00,16:11:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14775,SOH Xi Wang Zhi Sheng,22:00:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14800,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14820,SOH Xi Wang Zhi Sheng,21:00:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14870,SOH Xi Wang Zhi Sheng,22:00:00,16:04:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14900,SOH rely RFA,01:00:00,16:00:00,1234567,Chinese,1,ND,"TWN\
PingtungLatitude: 22°23'N\
Longitude: 120°37'E\
Bearing: 80°\
Distance: 18598km", 22°23'N, 120°37'E
14920,SOH Xi Wang Zhi Sheng,21:30:00,14:30:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14940,SOH Xi Wang Zhi Sheng,22:00:00,16:04:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
14944,XINGXING GUANGBO DIANTAI 3,13:00:00,14:00:00,1234567,Chinese,10,ND,"TWN\
KuanyinLatitude: 25°02'N\
Longitude: 121°05'E\
Bearing: 68°\
Distance: 18592km", 25°02'N, 121°05'E
14980,SOH Xi Wang Zhi Sheng,22:00:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
15105,Voice of Korea,03:00:00,03:57:00,1234567,Chinese,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
15105,Voice of Korea,06:00:00,06:57:00,1234567,Chinese,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
15110,CHINA RADIO INTERNATIONAL,05:00:00,06:00:00,1234567,Chinese,100,174,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
15120,CHINA RADIO INTERNATIONAL,05:00:00,07:00:00,1234567,Chinese,500,322,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
15130,CHINA RADIO INTERNATIONAL,03:00:00,05:57:00,1234567,Chinese,150,95,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
15150,VOICE OF AMERICA,09:00:00,12:00:00,1234567,Chinese,250,30,"THA\
Udon ThaniLatitude: 17°40'N\
Longitude: 103°12'E\
Bearing: 90°\
Distance: 16741km", 17°40'N, 103°12'E
15160,CHINA RADIO INTERNATIONAL,00:58:00,04:00:00,1234567,Chinese,500,59,"CHN\
JinhuaLatitude: 29°06'N\
Longitude: 119°18'E\
Bearing: 55°\
Distance: 18255km", 29°06'N, 119°18'E
15160,CHINA RADIO INTERNATIONAL,06:00:00,06:57:00,1234567,Chinese,500,59,"CHN\
JinhuaLatitude: 29°06'N\
Longitude: 119°18'E\
Bearing: 55°\
Distance: 18255km", 29°06'N, 119°18'E
15170,CHINA RADIO INTERNATIONAL,04:00:00,04:57:00,1234567,Chinese,100,174,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
15180,CNR 1 2 (Digital),00:53:00,04:00:00,1234567,Chinese,30,32,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16738km", 24°52'N, 102°29'E
15180,CNR 1 2 (Digital),08:00:00,11:00:00,1234567,Chinese,30,32,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16738km", 24°52'N, 102°29'E
15210,KSDA-ADVENTIST WORLD R.GUAM,11:00:00,12:00:00,1234567,Chinese,100,300,"GUM\
AgatLatitude: 13°20'N\
Longitude: 144°39'E\
Bearing: 234°\
Distance: 18628km", 13°20'N, 144°39'E
15250,CHINA RADIO INTERNATIONAL,09:00:00,11:00:00,1234567,Chinese,100,122,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16738km", 24°52'N, 102°29'E
15260,R.ROMANIA INT.,05:00:00,05:27:00,1234567,Chinese,300,67,"ROU\
TiganestiLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 42°\
Distance: 10289km", 44°44'N, 026°06'E
15270,CNR 2-CHINA BUSINESS RADIO,02:00:00,06:00:00,1234567,Chinese,150,270,"CHN\
BeijingLatitude: 39°53'N\
Longitude: 116°34'E\
Bearing: 34°\
Distance: 17317km", 39°53'N, 116°34'E
15270,CNR 2-CHINA BUSINESS RADIO,06:00:00,09:00:00,..3.5..,Chinese,150,270,"CHN\
BeijingLatitude: 39°53'N\
Longitude: 116°34'E\
Bearing: 34°\
Distance: 17317km", 39°53'N, 116°34'E
15280,SOH Xi Wang Zhi Sheng,21:00:00,17:00:00,1234567,Chinese,1,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
15280,ALL INDIA RADIO,23:45:00,01:15:00,1234567,Chinese,500,60,"IND\
BengaluruLatitude: 13°13'N\
Longitude: 077°13'E\
Bearing: 88°\
Distance: 13922km", 13°13'N, 077°13'E
15295,SOH Xi Wang Zhi Sheng,23:00:00,17:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
15300,R.FREE ASIA,03:00:00,06:00:00,1234567,Chinese,100,300,"MRA\
Agignan PointLatitude: 15°07'N\
Longitude: 145°41'E\
Bearing: 243°\
Distance: 18646km", 15°07'N, 145°41'E
15320,CNR 1 Jamming,04:00:00,04:30:00,1234567,Chinese,150,150,"CHN\
Baoji-sifangshanLatitude: 34°27'N\
Longitude: 107°41'E\
Bearing: 54°\
Distance: 17009km", 34°27'N, 107°41'E
15340,CHINA RADIO INTERNATIONAL,09:00:00,10:57:00,1234567,Chinese,500,190,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
15340,SOH rely RFA,21:30:00,17:03:00,1234567,Chinese,1,ND,"TWN\
PingtungLatitude: 22°23'N\
Longitude: 120°37'E\
Bearing: 80°\
Distance: 18598km", 22°23'N, 120°37'E
15360,SOH Xi Wang Zhi Sheng,21:30:00,15:00:00,1234567,Chinese,0,ND,"TWN\
MiaoliLatitude: 24°23'N\
Longitude: 120°42'E\
Bearing: 71°\
Distance: 18573km", 24°23'N, 120°42'E
15370,CNR 1 Voice of China,01:00:00,06:00:00,1234567,Chinese,100,217,"CHN\
ShijiazhuangLatitude: 37°49'N\
Longitude: 114°28'E\
Bearing: 40°\
Distance: 17338km", 37°49'N, 114°28'E
15370,CNR 1 Voice of China,06:00:00,09:00:00,12.4567,Chinese,100,217,"CHN\
ShijiazhuangLatitude: 37°49'N\
Longitude: 114°28'E\
Bearing: 40°\
Distance: 17338km", 37°49'N, 114°28'E
15370,CNR 1 Voice of China,09:00:00,11:00:00,1234567,Chinese,100,217,"CHN\
ShijiazhuangLatitude: 37°49'N\
Longitude: 114°28'E\
Bearing: 40°\
Distance: 17338km", 37°49'N, 114°28'E
15375,Fu Hsing BS,07:00:00,12:00:00,1234567,Chinese,10,ND,"TWN\
KuanyinLatitude: 25°02'N\
Longitude: 121°05'E\
Bearing: 68°\
Distance: 18592km", 25°02'N, 121°05'E
15380,CNR 1 Voice of China,00:30:00,06:00:00,1234567,Chinese,100,251,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
15380,CNR 1 Voice of China,06:00:00,09:00:00,12.4567,Chinese,100,251,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
