freq,station,start,end,days,language,pwr,az,transmitter_site
4010,KYRGYZ RADIO 1Birinchi R,14:20,14:50,...4...,Dutch,100,ND,"KGZ
BishkekLatitude: 42°52'N
Longitude: 074°59'E
Bearing: 51°
Distance: 14047km"
5940,Radio Piepzender,07:00,14:00,1.....7,Dutch,0.2,ND,"HOL
ZwolleLatitude: 52°29'N
Longitude: 006°06'E
Bearing: 28°
Distance: 9570km"
5955,ICON BV.Sunlite Radio,04:00,18:30,1234567,Dutch,1,90,"HOL
OverslagLatitude: 51°12'N
Longitude: 003°53'E
Bearing: 28°
Distance: 9360km"
5960,Mighty KBC Radio,00:00,02:00,1......,Dutch,125,300,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 31°
Distance: 9934km"
6020,Radio Casanova,00:00,00:00,1234567,Dutch,1,ND,Winterswijk
6020,RADIO DELTA INTERNATIONAL,05:00,10:00,1.....7,Dutch,1,ND,"HOL
ElburgLatitude: 52°26'N
Longitude: 005°52'E
Bearing: 28°
Distance: 9553km"
6060,RADIO DELTA INTERNATIONAL,15:00,06:00,1.....7,Dutch,1,ND,"HOL
ElburgLatitude: 52°26'N
Longitude: 005°52'E
Bearing: 28°
Distance: 9553km"
6095,Mighty KBC Radio,08:00,16:00,1234567,Dutch,100,240,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 31°
Distance: 9934km"
6130,Radio Europe Netherlands,00:00,00:00,1234567,Dutch,1,ND,"HOL
Alphen Aan Den RijnLatitude: 52°08'N
Longitude: 004°38'E
Bearing: 28°
Distance: 9469km"
6185,Radio Piepzender,07:00,14:00,1.....7,Dutch,0.2,ND,"HOL
ZwolleLatitude: 52°29'N
Longitude: 006°06'E
Bearing: 28°
Distance: 9570km"
6210,Pirate Radio,00:00,00:00,1234567,Dutch,1,ND,
7270,POCKPOWER,10:00,19:00,1234567,Dutch,1,ND,"HOL
NijmegenLatitude: 51°51'N
Longitude: 005°50'E
Bearing: 29°
Distance: 9508km"
7405,Radio Piepzender,08:00,18:00,1.....7,Dutch,0.2,ND,"HOL
ZwolleLatitude: 52°29'N
Longitude: 006°06'E
Bearing: 28°
Distance: 9570km"
6035,Bhutan BS,08:00,10:00,1234567,Dzongkha,100,ND,"BTN
ThimphuLatitude: 27°29'N
Longitude: 089°37'E
Bearing: 71°
Distance: 15453km"
13720,KTWR GUAM,14:15,14:30,......7,Dzongkha,250,290,"GUM
MerizoLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 234°
Distance: 18622km"
15320,REACH BEYOND AUSTRALIA  (HCJB),11:30,11:45,1.345.7,Dzongkha,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 171°
Distance: 15889km"
15320,REACH BEYOND AUSTRALIA  (HCJB),11:30,12:00,.2...6.,Dzongkha,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 171°
Distance: 15889km"
15320,REACH BEYOND AUSTRALIA  (HCJB),11:45,12:00,1.....7,Dzongkha,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 171°
Distance: 15889km"
3185,WWRB,01:00,04:00,1234567,English,100,45,"USA
Morrison TNLatitude: 35°37'N
Longitude: 086°00'W
Bearing: 325°
Distance: 7579km"
3215,WWCR NASHVILLE,01:00,02:00,234567,English,100,46,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
3215,WWCR NASHVILLE,02:00,05:00,1234567,English,100,46,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
3215,WWCR The Overcomer Minis,02:00,03:00,1......,English,100,46,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
3215,WWCR The Overcomer Minis,05:00,06:00,.23456.,English,100,46,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
3215,WWCR The Overcomer Minis,06:00,11:00,1234567,English,100,46,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
3325,VOICE OF INDONESIA,10:00,11:00,1234567,English,10,ND,"INS
PalangkarayaLatitude: 02°11'S
Longitude: 113°53'E
Bearing: 136°
Distance: 16624km"
3325,VOICE OF INDONESIA,13:00,14:00,1234567,English,10,ND,"INS
PalangkarayaLatitude: 02°11'S
Longitude: 113°53'E
Bearing: 136°
Distance: 16624km"
3325,VOICE OF INDONESIA,19:00,20:00,1234567,English,10,ND,"INS
PalangkarayaLatitude: 02°11'S
Longitude: 113°53'E
Bearing: 136°
Distance: 16624km"
3910,ReflectionsEurope,14:00,22:30,1......,English,0.2,ND,"IRL
DonegalLatitude: 55°22'N
Longitude: 007°20'W
Bearing: 20°
Distance: 9223km"
3945,R.Vanuatu,06:00,10:00,1234567,English,2.5,ND,"VUT
Port VilaLatitude: 17°45'S
Longitude: 168°21'E
Bearing: 223°
Distance: 14333km"
3945,R.Vanuatu,19:00,20:00,1234567,English,2.5,ND,"VUT
Port VilaLatitude: 17°45'S
Longitude: 168°21'E
Bearing: 223°
Distance: 14333km"
3955,BBC E1C238 (Digital),05:59,07:00,1234567,English,100,114,"G
WooffertonLatitude: 52°16'N
Longitude: 002°49'W
Bearing: 24°
Distance: 9133km"
3955,Radio Channel 292 Encore,22:00,23:00,1......,English,10,ND,"D
Rohrbach WaalLatitude: 48°35'N
Longitude: 011°32'E
Bearing: 33°
Distance: 9583km"
3955,The Overcomer Ministry,22:00,06:00,234567,English,10,ND,"D
Rohrbach WaalLatitude: 48°35'N
Longitude: 011°32'E
Bearing: 33°
Distance: 9583km"
3975,AM SHORTWAVE RADIO IBC,16:00,23:00,1234567,English,1,ND,"D
WinsenLatitude: 52°40'N
Longitude: 009°45'E
Bearing: 30°
Distance: 9768km"
3985,R.Slovakia International,17:30,18:00,1234567,English,1,ND,"D
Kall-KrekelLatitude: 50°28'N
Longitude: 006°31'E
Bearing: 30°
Distance: 9440km"
4010,KYRGYZ RADIO 1Birinchi R,01:15,01:20,.23456.,English,100,ND,"KGZ
BishkekLatitude: 42°52'N
Longitude: 074°59'E
Bearing: 51°
Distance: 14047km"
4010,KYRGYZ RADIO 1Birinchi R,04:15,04:19,.23456.,English,100,ND,"KGZ
BishkekLatitude: 42°52'N
Longitude: 074°59'E
Bearing: 51°
Distance: 14047km"
4026,Laser Hot Hits,00:00,00:00,1234567,English,1,ND,
4055,Radio Verdad,03:00,04:00,1234567,English,1,ND,"GTM
ChiquimulaLatitude: 14°48'N
Longitude: 089°32'W
Bearing: 306°
Distance: 6212km"
4055,Radio Verdad,05:00,06:20,134567,English,1,ND,"GTM
ChiquimulaLatitude: 14°48'N
Longitude: 089°32'W
Bearing: 306°
Distance: 6212km"
4750,R.BANGLADESH BETAR,12:35,12:55,1234567,English,100,ND,"BGD
ShavarLatitude: 23°51'N
Longitude: 090°16'E
Bearing: 77°
Distance: 15498km"
4750,R.BANGLADESH BETAR,15:35,15:55,1234567,English,100,ND,"BGD
ShavarLatitude: 23°51'N
Longitude: 090°16'E
Bearing: 77°
Distance: 15498km"
4750,R.Dunamis Shortwave,15:00,19:00,1234567,English,1,,Mukono
4750,VOICE OF INDONESIA,10:00,11:00,1234567,English,10,30,"INS
Jakarta-cimanggisLatitude: 06°07'S
Longitude: 106°51'E
Bearing: 132°
Distance: 15777km"
4750,VOICE OF INDONESIA,13:00,14:00,1234567,English,10,30,"INS
Jakarta-cimanggisLatitude: 06°07'S
Longitude: 106°51'E
Bearing: 132°
Distance: 15777km"
4750,VOICE OF INDONESIA,19:00,20:00,1234567,English,10,30,"INS
Jakarta-cimanggisLatitude: 06°07'S
Longitude: 106°51'E
Bearing: 132°
Distance: 15777km"
4840,WWCR NASHVILLE,00:00,06:00,1234567,English,100,40,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
4840,WWCR NASHVILLE,06:00,09:00,1.....7,English,100,40,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
4840,WWCR NASHVILLE,09:00,10:00,1......,English,100,40,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
4840,WWCR NASHVILLE,10:00,12:00,123456.,English,100,40,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
4840,WWCR The Overcomer Minis,07:00,13:00,.23456.,English,100,40,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
4840,WWCR The Overcomer Minis,10:00,13:00,......7,English,100,40,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
4870,Mystery Radio 21,00:00,00:00,1234567,English,1,ND,
4905,PBS Xizang,07:00,08:00,12.4567,English,50,ND,"TIB
Lhasa-baidingLatitude: 29°38'N
Longitude: 091°14'E
Bearing: 68°
Distance: 15608km"
4905,PBS Xizang,16:00,17:00,1234567,English,50,ND,"TIB
Lhasa-baidingLatitude: 29°38'N
Longitude: 091°14'E
Bearing: 68°
Distance: 15608km"
4920,PBS Xizang,07:00,08:00,12.4567,English,50,ND,"TIB
Lhasa-baidingLatitude: 29°38'N
Longitude: 091°14'E
Bearing: 68°
Distance: 15608km"
4920,PBS Xizang,16:00,17:00,1234567,English,50,ND,"TIB
Lhasa-baidingLatitude: 29°38'N
Longitude: 091°14'E
Bearing: 68°
Distance: 15608km"
4930,VOICE OF AMERICA,03:00,06:00,1234567,English,100,20,"BOT
Selebi-phikweLatitude: 21°57'S
Longitude: 027°35'E
Bearing: 105°
Distance: 7512km"
4930,VOICE OF AMERICA,14:00,16:30,1234567,English,100,20,"BOT
Selebi-phikweLatitude: 21°57'S
Longitude: 027°35'E
Bearing: 105°
Distance: 7512km"
4930,VOICE OF AMERICA,18:00,19:00,1.....7,English,100,20,"BOT
Selebi-phikweLatitude: 21°57'S
Longitude: 027°35'E
Bearing: 105°
Distance: 7512km"
4930,VOICE OF AMERICA,18:00,19:00,.23456.,English,100,20,"BOT
Selebi-phikweLatitude: 21°57'S
Longitude: 027°35'E
Bearing: 105°
Distance: 7512km"
4930,VOICE OF AMERICA,19:00,21:00,1234567,English,100,20,"BOT
Selebi-phikweLatitude: 21°57'S
Longitude: 027°35'E
Bearing: 105°
Distance: 7512km"
4960,VOICE OF AMERICA,04:00,05:00,1234567,English,100,30,"STP
PinheiraLatitude: 00°17'N
Longitude: 006°45'E
Bearing: 74°
Distance: 6167km"
4965,Voice of Hope Africa,16:00,21:00,1234567,English,100,ND,"ZMB
LusakaLatitude: 15°32'S
Longitude: 028°00'E
Bearing: 99°
Distance: 7747km"
4970,Radio 567,00:00,00:00,1234567,English,1,ND,Wee Waa
5010,WRMI Alameda Bible Fello,01:00,01:30,.2...6.,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI Frecuencia al Dia,01:00,01:30,....5..,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI La Rosa de Tokio,01:00,02:00,...4...,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI R.NorthernEuropeInt,01:00,02:00,1......,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI The Word of Truth,01:30,02:00,......7,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI Wave Scan,01:30,02:00,.....6.,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI World of Radio,01:30,02:00,....5..,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI Verdad para el Mund,01:45,02:00,.2.....,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI Supreme Master TV,03:00,04:00,1234567,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI The Overcomer Minis,04:00,11:00,1.....7,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI The Overcomer Minis,12:00,15:00,1234567,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI The Overcomer Minis,15:00,16:00,1.....7,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5010,WRMI The Overcomer Minis,16:00,17:00,......7,English,100,181,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5020,Solomon Islands BC,05:00,12:00,1234567,English,10,ND,"SLM
HoniaraLatitude: 09°25'S
Longitude: 160°03'E
Bearing: 222°
Distance: 15621km"
5020,Solomon Islands BC,19:00,22:00,1234567,English,10,ND,"SLM
HoniaraLatitude: 09°25'S
Longitude: 160°03'E
Bearing: 222°
Distance: 15621km"
5040,R.HABANA CUBA,05:00,07:00,1234567,English,100,83,"CUB
BautaLatitude: 22°56'N
Longitude: 082°32'W
Bearing: 318°
Distance: 6297km"
5040,R.HABANA CUBA,23:00,00:00,1234567,English,100,83,"CUB
BautaLatitude: 22°56'N
Longitude: 082°32'W
Bearing: 318°
Distance: 6297km"
5040,R.Vanuatu,20:00,00:00,1234567,English,2.5,ND,"VUT
Port VilaLatitude: 17°45'S
Longitude: 168°21'E
Bearing: 223°
Distance: 14333km"
5050,WRMI Legends,02:00,05:00,1234567,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5050,WWRB,22:00,13:00,12....7,English,100,45,"USA
Morrison TNLatitude: 35°37'N
Longitude: 086°00'W
Bearing: 325°
Distance: 7579km"
5055,R.Vanuatu,21:00,01:00,1234567,English,2.5,ND,"VUT
Port VilaLatitude: 17°45'S
Longitude: 168°21'E
Bearing: 223°
Distance: 14333km"
5055,Radio 4KZ,19:55,14:06,1234567,English,1.5,ND,"AUS
North QueenslandLatitude: 17°32'S
Longitude: 146°03'E
Bearing: 197°
Distance: 15553km"
5085,WTWW HAM NATION,22:00,06:24,1234567,English,100,180,"USA
Lebanon TNLatitude: 36°16'N
Longitude: 086°05'W
Bearing: 325°
Distance: 7639km"
5085,WTWW Ham Nation,01:00,02:00,....5..,English,100,180,"USA
Lebanon TNLatitude: 36°16'N
Longitude: 086°05'W
Bearing: 325°
Distance: 7639km"
5085,WTWW QS Live,02:00,03:05,...4...,English,100,180,"USA
Lebanon TNLatitude: 36°16'N
Longitude: 086°05'W
Bearing: 325°
Distance: 7639km"
5130,WBCQ THE OVERCOMER MINISTRY,00:00,00:00,1234567,English,50,245,"USA
MonticelloLatitude: 46°20'N
Longitude: 067°49'W
Bearing: 343°
Distance: 7798km"
5780,Harmony Radio,00:00,00:00,1234567,English,0.1,ND,"BEL
WaterlooLatitude: 50°43'N
Longitude: 004°23'E
Bearing: 29°
Distance: 9349km"
5800,WRMI R.Slovakia Int.,01:30,02:00,1234567,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI Frank and Emest,02:00,02:15,12.....,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI RAE Argentina to th,02:00,02:30,....5..,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI CQ Calling,02:15,02:30,1......,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI Wave Scan,02:30,03:00,.2.....,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI Let the Bible Speak,02:30,03:00,1......,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI Radio Republica,03:00,04:00,....567,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI Freedam Synergy Rad,03:00,04:00,..34...,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5800,WRMI Supreme Master TV,22:00,01:00,1234567,English,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI R.Slovakia Int.,00:30,01:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Power of the World,01:00,01:15,...4...,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Alameda Bible Fello,01:00,01:30,.2...6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Encore,01:00,02:00,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI R.NorthernEuropeInt,01:00,02:00,....5..,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI I Love Italy,01:15,01:30,...4...,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Bible News Prophecy,01:30,01:45,.234.6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI World of Radio,01:30,02:00,......7,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Mikes Bluegrass Gos,01:45,02:00,.2.....,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI CQ Calling,01:45,02:00,...4...,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Radio for Peace Int,01:45,02:00,.....6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Radio Carpathia,02:00,02:30,.2..5..,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Rosie's Retro Wave,02:00,03:00,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Truth2Ponder with B,02:00,03:00,..34...,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Encore,02:00,03:00,.....6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI The Overcomer Minis,03:00,08:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Frank and Ernest,08:00,08:15,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Shortwave Radiogram,08:00,08:30,.2.....,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Hobart Radio Intern,08:00,08:30,...4...,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI OTH Radio,08:00,09:00,.....6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI VORW Radio Internat,08:00,09:00,..3....,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI CQ Calling,08:15,08:30,....5..,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Todays World,08:15,08:30,......7,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Morning Miracle,08:30,08:45,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Alameda Bible Felow,08:30,09:00,.2....7,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Jack Van Impe,08:30,09:00,...4...,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI NBCWO,08:30,09:00,....5..,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI King Apostolic Joan,08:45,09:00,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI The Overcomer Minis,09:00,10:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI CMRE-2,10:00,10:15,.....6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Walking in Power,10:00,10:30,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Pursuing God Radio,10:00,11:00,......7,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Ledbetter's Bible A,10:15,10:30,.....6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Wave Scan,10:30,11:00,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Blues Radio Interna,10:30,11:00,.....6.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI The Overcomer Minis,11:00,12:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Soteriah Internatio,12:00,12:30,234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Apostalic Assembly,12:00,13:00,1......,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI God's Mighty Word,12:30,13:00,.23456.,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI Wave Scan,12:30,13:00,......7,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI The Overcomer Minis,13:00,15:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI The Overcomer Minis,15:00,16:00,......7,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI R.Slovakia Int.,22:00,22:30,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI RAE Argentina to th,22:30,23:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5850,WRMI R.Prague,23:30,00:00,1234567,English,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5890,WWCR NASHVILLE,02:00,04:00,123456.,English,100,90,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5890,WWCR The Overcomer Minis,02:00,12:00,1.....7,English,100,90,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5890,WWCR The Overcomer Minis,04:00,05:00,.23456.,English,100,90,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5900,The Overcomer Ministry,20:00,05:00,1234567,English,100,126,"BUL
Kostinbrod(sofia)Latitude: 42°48'N
Longitude: 023°11'E
Bearing: 43°
Distance: 9981km"
5910,CHINA RADIO INTERNATIONAL,03:00,04:00,1234567,English,250,305,"CUB
Titan QuivicanLatitude: 22°49'N
Longitude: 082°17'W
Bearing: 318°
Distance: 6270km"
5915,CHINA RADIO INTERNATIONAL,22:00,22:57,1234567,English,150,95,"CHN
BeijingLatitude: 39°44'N
Longitude: 116°48'E
Bearing: 34°
Distance: 17341km"
5915,Zambia NBC Radio 1,05:00,05:15,1234567,English,100,ND,"ZMB
LusakaLatitude: 15°26'S
Longitude: 028°07'E
Bearing: 99°
Distance: 7763km"
5915,Zambia NBC Radio 1,18:00,18:15,1234567,English,100,ND,"ZMB
LusakaLatitude: 15°26'S
Longitude: 028°07'E
Bearing: 99°
Distance: 7763km"
5930,Shiokaze  (Sea-breeze),13:00,14:00,...4...,English,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
5935,WWCR NASHVILLE,00:00,01:00,1234567,English,100,85,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5935,WWCR NASHVILLE,23:00,00:00,1.....7,English,100,85,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5935,WWCR The Overcomer Minis,23:00,00:00,.23456.,English,100,85,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5935,WWCR University Network,01:00,13:00,1234567,English,100,85,"USA
NashvilleLatitude: 36°12'N
Longitude: 086°53'W
Bearing: 325°
Distance: 7680km"
5935,BVBN CHRIST GOSPEL BROADCAST,19:15,19:30,1......,English,250,130,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 31°
Distance: 9934km"
